rainfall_24h_mm,rainfall_7d_mm,slope_angle_deg,slope_height_m,rock_type,crack_density,crack_severity,blast_frequency_per_week,blast_vibration_ppv_mms,days_since_inspection,prior_incident,groundwater_proxy,zone_id,fos,instability_score,risk_label
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5028357041740168,normal,13.494553393873264,13.69201494535948,0,False,56.23773757141261,ZONE_A,0.5689708555067317,96.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4983211356146698,normal,13.494553393873264,8.830672250145158,1,False,51.741216343967814,ZONE_A,0.572977318367511,96.4,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5012669003884292,normal,13.494553393873264,12.700972932959374,2,False,47.604217103395044,ZONE_A,0.576537088941928,96.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4979308581666831,normal,13.494553393873264,9.609414424587222,3,False,43.79799405878031,ZONE_A,0.579919846454044,96.0,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4976919256145419,normal,13.494553393873264,7.3287340691800935,4,False,40.29609980574911,ZONE_A,0.5829817591446792,95.9,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49747338119763174,normal,13.494553393873264,8.935330802175226,5,False,37.07420155762522,ZONE_A,0.585798831958846,95.7,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49727359477066574,normal,13.494553393873264,8.335892326796289,6,False,34.10991206993484,ZONE_A,0.5883906412121892,95.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5033394791450118,normal,13.494553393873264,15.223488408571269,0,False,31.38263408344089,ZONE_A,0.5906639899294239,95.5,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4972260964339055,normal,13.494553393873264,4.2200000051752955,1,False,28.873417204825625,ZONE_A,0.5929637040289887,95.4,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4978503686874397,normal,13.494553393873264,10.64897512812235,2,False,26.564826230562023,ZONE_A,0.5949683271974349,95.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.504476452499601,normal,13.494553393873264,16.272718251733906,3,False,24.44081999902713,ZONE_A,0.5967049620896271,95.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49720897900458944,normal,13.494553393873264,7.171561954720334,4,False,22.486639929065575,ZONE_A,0.5985405890593876,95.1,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49709412180668766,normal,13.494553393873264,7.6340081348545725,5,False,20.688707470517503,ZONE_A,0.6001124883642731,95.0,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4969897322264386,normal,13.494553393873264,7.157509619872966,6,False,19.034529754149585,ZONE_A,0.6015586826851579,94.9,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4968949733193455,normal,13.494553393873264,9.367058139082669,0,False,17.512612785400993,ZONE_A,0.6028892228376218,94.9,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4991140195682029,normal,13.494553393873264,11.92686553558705,1,False,16.112381578774258,ZONE_A,0.6040723330559682,94.8,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49684261410397457,normal,13.494553393873264,9.814408051016317,2,False,14.824106677927654,ZONE_A,0.605237609427953,94.7,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4967723684085478,normal,13.494553393873264,7.8897884960123505,3,False,13.63883655089659,ZONE_A,0.606273771911825,94.7,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5164973329069642,normal,13.494553393873264,26.54244232980672,4,False,12.548335390694671,ZONE_A,0.6068748760069995,94.7,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5000379106462194,normal,13.494553393873264,12.031812169411545,5,False,11.5450258891041,ZONE_A,0.60804385198152,94.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4976736189184687,normal,13.494553393873264,8.824128939552491,6,False,10.621936586021164,ZONE_A,0.6088919216763458,94.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5048111407592208,normal,13.494553393873264,16.00502863387612,0,False,9.772653428515634,ZONE_A,0.6095064364660707,94.5,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4979338197077435,normal,13.494553393873264,6.438698647566067,1,False,8.991275203013915,ZONE_A,0.6103110939268761,94.5,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4978975329352019,normal,13.494553393873264,8.232804192882446,2,False,8.272372530928088,ZONE_A,0.6109394457703944,94.5,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5012817397068496,normal,13.494553393873264,12.855932650575209,3,False,7.610950142813427,ZONE_A,0.6114567317205233,94.4,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49800212406151145,normal,13.494553393873264,8.267301747092827,4,False,7.002412168917743,ZONE_A,0.6120464433670466,94.4,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49797741651026134,normal,13.494553393873264,8.770252392637229,5,False,6.442530204945175,ZONE_A,0.6125357410460484,94.4,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49795596860889507,normal,13.494553393873264,6.465642182820865,6,False,5.927413931140518,ZONE_A,0.61298589378777,94.4,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49793751973019795,normal,13.494553393873264,4.202052128752812,0,False,5.453484080541874,ZONE_A,0.6134000314485865,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49853171985076344,normal,13.494553393873264,10.509849831327225,1,False,5.017447568572482,ZONE_A,0.6137701789337395,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4989055115885052,normal,13.494553393873264,10.808706474916834,2,False,4.616274611160591,ZONE_A,0.6141138082792513,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49797401620628035,normal,13.494553393873264,8.88698919728811,3,False,4.247177672393454,ZONE_A,0.6144526618718735,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49934066326215437,normal,13.494553393873264,11.149721507662111,4,False,3.9075920954239667,ZONE_A,0.6147248458764979,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5042424512760822,normal,13.494553393873264,15.197553922464127,5,False,3.595158282044514,ZONE_A,0.6149104047001069,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4993724168696611,normal,13.494553393873264,10.87947720867947,6,False,3.3077052971034084,ZONE_A,0.615248068677461,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5025134251070245,normal,13.494553393873264,13.465477732031674,0,False,3.043235783839817,ZONE_A,0.6154230857516585,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5026732886561988,normal,13.494553393873264,13.43318736321437,1,False,2.7999120853219144,ZONE_A,0.6156326973151053,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4987645016045443,normal,13.494553393873264,6.778228329446337,2,False,2.576043475553569,ZONE_A,0.6158977348388158,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49876556450693504,normal,13.494553393873264,6.133634589370787,3,False,2.370074411525371,ZONE_A,0.6160775567067907,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4987678265675034,normal,13.494553393873264,7.286525640967232,4,False,2.180573724579798,ZONE_A,0.6162429779571141,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.4987711919068554,normal,13.494553393873264,4.324914728955738,5,False,2.006224675987103,ZONE_A,0.6163951499996005,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.49877557231169006,normal,13.494553393873264,9.490262477578428,6,False,1.845815807633458,ZONE_A,0.6165351321824181,94.2,critical
8.948759,8.948759,48.573401817873155,23.055352488625132,clayey_sandstone,0.5004257388497946,normal,13.494553393873264,8.194615027590517,0,False,10.646991524247678,ZONE_A,0.5414641907653662,97.9,critical
1.5206275,10.4693865,48.573401817873155,23.055352488625132,clayey_sandstone,0.520013894959627,normal,13.494553393873264,26.179856620440585,1,False,11.316332584489821,ZONE_A,0.5405311329391593,98.0,critical
0.0,10.4693865,48.573401817873155,23.055352488625132,clayey_sandstone,0.505923315218365,normal,13.494553393873264,13.661018646323091,2,False,10.411528588447675,ZONE_A,0.6089288117725532,94.6,critical
0.0,10.4693865,48.573401817873155,23.055352488625132,clayey_sandstone,0.5017108362939825,normal,13.494553393873264,8.269996260167055,3,False,9.579068725554805,ZONE_A,0.6097306425399592,94.5,critical
9.806886,20.2762725,48.573401817873155,23.055352488625132,clayey_sandstone,0.5122678320432376,normal,13.494553393873264,17.351626233972546,4,False,18.62005467829713,ZONE_A,0.5342917900531103,98.3,critical
0.0,20.2762725,48.573401817873155,23.055352488625132,clayey_sandstone,0.5094753440063511,normal,13.494553393873264,14.739442933217017,5,False,17.131277306859875,ZONE_A,0.5356414082117881,98.2,critical
0.0,20.2762725,48.573401817873155,23.055352488625132,clayey_sandstone,0.5039959995551779,normal,13.494553393873264,7.670335752351474,6,False,15.761536001642504,ZONE_A,0.5369349108243052,98.2,critical
0.0,11.3275135,48.573401817873155,23.055352488625132,clayey_sandstone,0.503920296117615,normal,13.494553393873264,8.558413345448532,0,False,14.501313164290183,ZONE_A,0.6053934876222651,94.7,critical
0.0,9.806886,48.573401817873155,23.055352488625132,clayey_sandstone,0.5039471264342182,normal,13.494553393873264,10.079581628289008,1,False,13.341852181595861,ZONE_A,0.6064053872496318,94.7,critical
0.0,9.806886,48.573401817873155,23.055352488625132,clayey_sandstone,0.5037949099668844,normal,13.494553393873264,5.657513895436476,2,False,12.275096580487324,ZONE_A,0.6073395283099832,94.6,critical
0.0,9.806886,48.573401817873155,23.055352488625132,clayey_sandstone,0.5066054081611461,normal,13.494553393873264,12.395810664052789,3,False,11.293634047912867,ZONE_A,0.6081464663542169,94.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5069666117033139,normal,13.494553393873264,12.623634284868404,4,False,10.39064492664979,ZONE_A,0.6089284778383127,94.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5039352749941952,normal,13.494553393873264,9.34230331608754,5,False,9.559854829160654,ZONE_A,0.6097078289152911,94.5,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.508956237176363,normal,13.494553393873264,14.230478069118417,6,False,8.795491040236424,ZONE_A,0.610285866937899,94.5,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.513795714130546,normal,13.494553393873264,18.10126777724655,0,False,8.09224240549178,ZONE_A,0.61081377263035,94.5,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5135214885884837,normal,13.494553393873264,17.506844733474377,1,False,7.445222426999271,ZONE_A,0.6113835952736887,94.4,critical
1.4488865,1.4488865,48.573401817873155,23.055352488625132,clayey_sandstone,0.508552556188368,normal,13.494553393873264,12.790702779016543,2,False,8.298821809633655,ZONE_A,0.5433698430335683,97.8,critical
0.0,1.4488865,48.573401817873155,23.055352488625132,clayey_sandstone,0.5053431973346383,normal,13.494553393873264,7.698823856995235,3,False,7.6352846539574575,ZONE_A,0.6113631991247634,94.4,critical
0.0,1.4488865,48.573401817873155,23.055352488625132,clayey_sandstone,0.5086619385139488,normal,13.494553393873264,12.798104613101769,4,False,7.024800999978544,ZONE_A,0.6118371733360715,94.4,critical
0.0,1.4488865,48.573401817873155,23.055352488625132,clayey_sandstone,0.5054515703560151,normal,13.494553393873264,7.0033161508700275,5,False,6.463128923912745,ZONE_A,0.6123847318213039,94.4,critical
0.0,1.4488865,48.573401817873155,23.055352488625132,clayey_sandstone,0.5054300025282781,normal,13.494553393873264,8.147751386961307,6,False,5.946365667475149,ZONE_A,0.6128363247515188,94.4,critical
0.0,1.4488865,48.573401817873155,23.055352488625132,clayey_sandstone,0.5077976151912763,normal,13.494553393873264,11.994769218267404,0,False,5.470920519704078,ZONE_A,0.6132093188180467,94.3,critical
0.0,1.4488865,48.573401817873155,23.055352488625132,clayey_sandstone,0.5060597082131554,normal,13.494553393873264,10.458821724538312,1,False,5.033489867034692,ZONE_A,0.6136221899867081,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5197401185013655,normal,13.494553393873264,21.884160249422894,2,False,4.631034238258564,ZONE_A,0.6137301106326772,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5096204239386374,normal,13.494553393873264,12.859728041716096,3,False,4.2607571848669545,ZONE_A,0.6142335244513611,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5063559923178526,normal,13.494553393873264,6.729567328834799,4,False,3.9200858500286007,ZONE_A,0.6145890795340246,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5063492301645144,normal,13.494553393873264,7.742953514156665,5,False,3.6066530911862573,ZONE_A,0.6148628720205155,94.3,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5082205293266215,normal,13.494553393873264,11.568478301833833,6,False,3.3182810320514995,ZONE_A,0.615081357514421,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5094493559218228,normal,13.494553393873264,12.522737230283896,0,False,3.0529659297094085,ZONE_A,0.6152911455540905,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5065756066674568,normal,13.494553393873264,8.17420722939389,1,False,2.8088642516827607,ZONE_A,0.6155554280678422,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.519817965919527,normal,13.494553393873264,21.07046583136253,2,False,2.5842798662126976,ZONE_A,0.6155158377389366,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5072156980209549,normal,13.494553393873264,5.378364351238201,3,False,2.377652256748007,ZONE_A,0.6159205462883767,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5072179159630772,normal,13.494553393873264,4.301781801860642,4,False,2.18754567875181,ZONE_A,0.6160864973544383,94.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5072331122882086,normal,13.494553393873264,10.009924287515739,5,False,2.0126391834821145,ZONE_A,0.6162389455628788,94.2,critical
0.35083345,0.35083345,48.573401817873155,23.055352488625132,clayey_sandstone,0.5102923554723853,normal,13.494553393873264,12.509343068398799,6,False,2.202550889426841,ZONE_A,0.5486618047269259,97.6,critical
3.3541982,3.70503165,48.573401817873155,23.055352488625132,clayey_sandstone,0.5080553340663623,normal,13.494553393873264,8.180195569000368,0,False,5.380642843754013,ZONE_A,0.5459266848354405,97.7,critical
14.591815,18.29684665,48.573401817873155,23.055352488625132,clayey_sandstone,0.5107221587722722,normal,13.494553393873264,4.6524360023191935,1,False,19.54224539551112,ZONE_A,0.5335140937644905,98.3,critical
0.43518314,18.732029790000002,48.573401817873155,23.055352488625132,clayey_sandstone,0.5107044340102326,normal,13.494553393873264,3.8537235268397363,2,False,18.414916865455616,ZONE_A,0.5344987300956879,98.3,critical
0.0,18.732029790000002,48.573401817873155,23.055352488625132,clayey_sandstone,0.5152031271959435,normal,13.494553393873264,13.836974603150217,3,False,16.942541407925766,ZONE_A,0.5357042599593097,98.2,critical
0.0,18.732029790000002,48.573401817873155,23.055352488625132,clayey_sandstone,0.5174566723469732,normal,13.494553393873264,15.60465251795482,4,False,15.587890591988133,ZONE_A,0.5368469578987289,98.2,critical
0.0,18.732029790000002,48.573401817873155,23.055352488625132,clayey_sandstone,0.5110013070116641,normal,13.494553393873264,8.983639165025975,5,False,14.341551675011658,ZONE_A,0.5380500834101697,98.1,critical
0.0,18.381196340000002,48.573401817873155,23.055352488625132,clayey_sandstone,0.5109338707661937,normal,13.494553393873264,3.8008738775377067,6,False,13.194864515712291,ZONE_A,0.5390525073803213,98.0,critical
0.0,15.02699814,48.573401817873155,23.055352488625132,clayey_sandstone,0.5142039113627833,normal,13.494553393873264,12.784451092803279,0,False,12.139861399471744,ZONE_A,0.5399154781434139,98.0,critical
0.0,0.43518314,48.573401817873155,23.055352488625132,clayey_sandstone,0.5184193147161044,normal,13.494553393873264,16.219626589788568,1,False,11.169211674958099,ZONE_A,0.6080448434289025,94.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5112895516648346,normal,13.494553393873264,6.4777692643825935,2,False,10.276170817357828,ZONE_A,0.6089514914335102,94.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5112457841908068,normal,13.494553393873264,7.281014588075563,3,False,9.454533564286917,ZONE_A,0.6096696785663775,94.5,critical
17.02425,17.02425,48.573401817873155,23.055352488625132,clayey_sandstone,0.5154828403282289,normal,13.494553393873264,10.958731959496896,4,False,25.722840798747647,ZONE_A,0.5280328102830594,98.6,critical
0.0,17.02425,48.573401817873155,23.055352488625132,clayey_sandstone,0.514257663855929,normal,13.494553393873264,6.956314176350909,5,False,23.666156005287053,ZONE_A,0.5298503990540994,98.5,critical
0.0,17.02425,48.573401817873155,23.055352488625132,clayey_sandstone,0.515636434197896,normal,13.494553393873264,11.254369269271288,6,False,21.77391464841057,ZONE_A,0.5314780603706725,98.4,critical
0.0,17.02425,48.573401817873155,23.055352488625132,clayey_sandstone,0.5245147903387007,normal,13.494553393873264,18.708398898203896,0,False,20.032968556885752,ZONE_A,0.5328401428398486,98.4,critical
0.0,17.02425,48.573401817873155,23.055352488625132,clayey_sandstone,0.5155603266862469,normal,13.494553393873264,10.886356291839732,1,False,18.43122082920759,ZONE_A,0.5343980701260231,98.3,critical
0.0,17.02425,48.573401817873155,23.055352488625132,clayey_sandstone,0.5181407821783031,normal,13.494553393873264,13.077025985390057,2,False,16.957541778712088,ZONE_A,0.5356388786432067,98.2,critical
0.0,17.02425,48.573401817873155,23.055352488625132,clayey_sandstone,0.5145550444668648,normal,13.494553393873264,4.82083799249564,3,False,15.601691599347456,ZONE_A,0.5368865502422434,98.2,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5144802716482909,normal,13.494553393873264,5.869411739413784,4,False,14.354249214748862,ZONE_A,0.6053339512933406,94.7,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5144127614773566,normal,13.494553393873264,5.984854835491084,5,False,13.20654681622704,ZONE_A,0.6063372630298941,94.7,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5170517854369038,normal,13.494553393873264,12.25699667886778,6,False,12.15060963481036,ZONE_A,0.6072122800806594,94.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5144276044189956,normal,13.494553393873264,9.373073957208277,0,False,11.179100528848513,ZONE_A,0.608107252727067,94.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.526394083593556,normal,13.494553393873264,20.044606089597952,1,False,10.285269002146789,ZONE_A,0.6086747198258609,94.6,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5150171586507312,normal,13.494553393873264,10.085501419500838,2,False,9.462904298385267,ZONE_A,0.6095952475019148,94.5,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5175312036560884,normal,13.494553393873264,12.215670807663454,3,False,8.70629224590118,ZONE_A,0.6102111347707868,94.5,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5171711098919107,normal,13.494553393873264,11.836615812039513,4,False,8.010175552971967,ZONE_A,0.6108253542136549,94.5,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5245649764046318,normal,13.494553393873264,17.954555741087006,5,False,7.369717277712209,ZONE_A,0.6112529723021429,94.4,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.517488131097377,normal,13.494553393873264,11.676910327909304,6,False,6.78046721875634,ZONE_A,0.6118934251777813,94.4,critical
0.0,0.0,48.573401817873155,23.055352488625132,clayey_sandstone,0.5155556203363093,normal,13.494553393873264,8.429903272923706,0,False,6.238330993193992,ZONE_A,0.6124011829777101,94.4,critical
